Bag_Tag_ID,Inbound_Flight_Number,Outbound_Flight_Number,Inbound_Arrival_Time,Outbound_Departure_Time,Airport_MCT_for_Transfer,Gate_to_Gate_Distance,Transfer_Path_Type,Transfer_Buffer_Minutes,Bag_Transfer_Time,SLA_Compliance,Calculated_Transfer_Buffer_Minutes,SLA_Compliance_Calculated,Inbound_Arrival_Hour,Inbound_Arrival_Day_of_Week,MCT_Buffer_Difference
B0000710,SQ497,EK825,2025-07-16 04:11:00,2025-07-16 05:50:50,75,786.9609342320598,Auto,99.84,87.27,1,99.83333333333333,1,4,2,24.83333333333333
B0001839,EK590,LH523,2025-07-16 09:27:00,2025-07-16 11:22:05,75,184.10438327687888,Auto,115.09,112.32,1,115.08333333333333,1,9,2,40.08333333333333
B0003298,SQ490,EK533,2025-07-16 16:28:00,2025-07-16 16:57:36,30,1024.5256318849945,Manual,29.6,36.59,0,29.6,0,16,2,-0.3999999999999986
B0001829,BA896,AI254,2025-07-16 12:45:00,2025-07-16 13:40:30,60,728.5935083125685,Manual,55.51,47.3,1,55.5,0,12,2,-4.5
B0002933,EK793,SQ582,2025-07-16 00:20:00,2025-07-16 01:25:59,75,314.0750660103838,Auto,65.99,72.14,0,65.98333333333333,0,0,2,-9.016666666666666
B0001276,SQ458,BA286,2025-07-16 22:16:00,2025-07-16 23:01:00,30,309.86401593849314,Auto,45.01,45.01,1,45.0,1,22,2,15.0
B0002939,BA917,EK855,2025-07-16 09:26:00,2025-07-16 11:04:45,75,406.6729420234464,Auto,98.76,105.55,0,98.75,1,9,2,23.75
B0002199,BA474,AI498,2025-07-16 12:17:00,2025-07-16 13:45:05,90,908.1488797938264,Manual,88.08,88.08,1,88.08333333333333,0,12,2,-1.9166666666666714
B0000267,EK217,AI741,2025-07-16 16:06:00,2025-07-16 17:18:15,45,733.4755616527095,Manual,72.26,65.22,1,72.25,1,16,2,27.25
B0000392,AI499,EK376,2025-07-16 08:08:00,2025-07-16 08:46:24,30,277.9260053881353,Auto,38.4,28.47,1,38.4,1,8,2,8.399999999999999
B0003341,AI658,LH217,2025-07-16 11:05:00,2025-07-16 12:30:15,60,372.5366327566955,Manual,85.25,94.48,0,85.25,1,11,2,25.25
B0000215,LH506,EK375,2025-07-16 08:32:00,2025-07-16 10:09:05,90,492.1018150373432,Auto,97.09,91.81,1,97.08333333333333,1,8,2,7.083333333333329
B0002070,EK906,LH335,2025-07-16 02:43:00,2025-07-16 03:38:52,45,819.8160938351303,Manual,55.88,53.98,1,55.86666666666667,1,2,2,10.866666666666667
B0003336,EK498,BA776,2025-07-16 06:04:00,2025-07-16 07:17:16,75,875.8815550720694,Manual,73.27,81.3,0,73.26666666666667,0,6,2,-1.7333333333333343
B0004248,SQ931,EK167,2025-07-16 19:26:00,2025-07-16 20:03:04,30,487.0661822840284,Auto,37.08,42.38,0,37.06666666666667,1,19,2,7.06666666666667
B0000220,BA259,BA715,2025-07-16 01:40:00,2025-07-16 02:14:23,45,775.9335037939616,Auto,34.39,34.39,1,34.38333333333333,0,1,2,-10.616666666666667
B0001499,AI604,AI793,2025-07-16 21:20:00,2025-07-16 21:38:58,30,887.0229996023229,Auto,18.98,10.42,1,18.966666666666665,0,21,2,-11.033333333333335
B0001687,SQ590,AI111,2025-07-16 15:34:00,2025-07-16 16:14:13,30,552.7966819495798,Auto,40.23,28.82,1,40.21666666666667,1,15,2,10.216666666666669
B0001072,SQ369,LH850,2025-07-16 22:41:00,2025-07-17 00:16:09,90,409.8918958100432,Auto,95.16,87.02,1,95.15,1,22,2,5.150000000000006
B0003560,SQ599,BA516,2025-07-16 11:30:00,2025-07-16 12:05:48,30,500.4264321789676,Auto,35.81,38.39,0,35.8,1,11,2,5.799999999999997
B0003320,SQ977,AI898,2025-07-16 22:14:00,2025-07-16 23:27:56,45,926.6719792981036,Manual,73.94,83.89,0,73.93333333333334,1,22,2,28.933333333333337
B0000584,AI816,AI492,2025-07-16 21:54:00,2025-07-16 23:04:47,75,767.4917519983907,Manual,70.8,56.66,1,70.78333333333333,0,21,2,-4.216666666666669
B0004343,BA946,EK959,2025-07-16 21:16:00,2025-07-16 22:55:53,90,414.4977855480732,Auto,99.88,101.08,0,99.88333333333334,1,21,2,9.88333333333334
B0003138,BA299,AI922,2025-07-16 18:42:00,2025-07-16 19:26:41,30,418.0926164750463,Auto,44.7,46.51,0,44.68333333333333,1,18,2,14.68333333333333
B0000077,AI532,EK806,2025-07-16 12:50:00,2025-07-16 14:30:07,90,846.9252114794144,Manual,100.12,96.64,1,100.11666666666666,1,12,2,10.11666666666666
B0002628,EK869,LH487,2025-07-16 08:42:00,2025-07-16 09:53:51,45,1136.787224679257,Manual,71.85,77.32,0,71.85,1,8,2,26.849999999999994
B0004731,EK544,EK582,2025-07-16 15:51:00,2025-07-16 17:39:36,90,937.438153374448,Manual,108.6,118.11,0,108.6,1,15,2,18.599999999999994
B0000470,SQ460,SQ289,2025-07-16 18:28:00,2025-07-16 20:00:00,90,1291.0615714294556,Manual,92.01,91.09,1,92.0,1,18,2,2.0
B0001095,BA466,EK503,2025-07-16 02:34:00,2025-07-16 03:44:58,45,418.42341889108326,Auto,70.98,67.75,1,70.96666666666667,1,2,2,25.96666666666667
B0002251,LH241,AI579,2025-07-16 14:45:00,2025-07-16 16:42:02,90,596.3980556975023,Auto,117.04,112.45,1,117.03333333333333,1,14,2,27.03333333333333
B0002723,AI437,LH970,2025-07-16 20:46:00,2025-07-16 22:09:27,60,561.5987820929648,Auto,83.45,86.26,0,83.45,1,20,2,23.450000000000003
B0001289,EK329,SQ580,2025-07-16 13:33:00,2025-07-16 14:20:52,30,487.5793360759817,Manual,47.88,29.92,1,47.86666666666667,1,13,2,17.866666666666667
B0001718,AI844,AI520,2025-07-16 04:42:00,2025-07-16 06:19:07,75,499.93445922165887,Auto,97.13,97.13,1,97.11666666666666,1,4,2,22.11666666666666
B0001145,BA875,BA349,2025-07-16 00:15:00,2025-07-16 00:43:14,30,604.0252263985886,Manual,28.24,23.81,1,28.233333333333334,0,0,2,-1.7666666666666657
B0003475,EK175,EK904,2025-07-16 17:01:00,2025-07-16 18:03:44,60,616.7380480932002,Manual,62.74,66.72,0,62.733333333333334,1,17,2,2.7333333333333343
B0004221,BA339,LH945,2025-07-16 16:58:00,2025-07-16 18:16:32,75,784.7332635759425,Manual,78.54,84.91,0,78.53333333333333,1,16,2,3.5333333333333314
B0004376,BA103,AI129,2025-07-16 17:49:00,2025-07-16 19:20:42,90,712.9163117778487,Auto,91.7,98.57,0,91.7,1,17,2,1.7000000000000028
B0000920,AI855,SQ683,2025-07-16 18:32:00,2025-07-16 19:09:28,30,316.8884587049982,Auto,37.47,37.47,1,37.46666666666667,1,18,2,7.466666666666669
B0004076,BA581,LH266,2025-07-16 14:34:00,2025-07-16 15:08:36,30,740.4567371342746,Manual,34.6,37.38,0,34.6,1,14,2,4.600000000000001
B0004368,BA639,EK227,2025-07-16 18:43:00,2025-07-16 19:31:32,30,748.6688906608485,Manual,48.54,57.59,0,48.53333333333333,1,18,2,18.53333333333333
B0004745,LH619,BA713,2025-07-16 14:20:00,2025-07-16 15:28:55,45,524.452546931428,Auto,68.92,75.97,0,68.91666666666667,1,14,2,23.91666666666667
B0003743,LH286,EK492,2025-07-16 18:55:00,2025-07-16 19:27:20,30,559.9569088133477,Auto,32.35,34.02,0,32.333333333333336,1,18,2,2.3333333333333357
B0002736,EK131,BA167,2025-07-16 00:37:00,2025-07-16 02:27:33,90,663.0099662887145,Auto,110.56,116.98,0,110.55,1,0,2,20.549999999999997
B0001979,SQ864,BA303,2025-07-16 04:05:00,2025-07-16 04:55:37,45,404.06961679633326,Auto,50.63,39.4,1,50.61666666666667,1,4,2,5.616666666666667
B0003381,AI826,BA146,2025-07-16 04:17:00,2025-07-16 05:49:57,75,652.9010509015255,Auto,92.96,101.25,0,92.95,1,4,2,17.950000000000003
B0001096,EK849,SQ509,2025-07-16 09:55:00,2025-07-16 10:39:26,45,653.3001238499988,Auto,44.44,30.62,1,44.43333333333333,0,9,2,-0.56666666666667
B0000056,BA280,SQ795,2025-07-16 01:05:00,2025-07-16 02:39:37,60,418.449931868975,Auto,94.63,77.94,1,94.61666666666666,1,1,2,34.61666666666666
B0003530,AI534,AI610,2025-07-16 03:17:00,2025-07-16 04:33:22,75,944.3669445186058,Manual,76.38,84.26,0,76.36666666666666,1,3,2,1.36666666666666
B0001371,EK213,AI993,2025-07-16 20:03:00,2025-07-16 20:34:54,30,484.25240079666565,Auto,31.9,30.11,1,31.9,1,20,2,1.8999999999999986
B0000640,SQ776,LH466,2025-07-16 04:14:00,2025-07-16 05:10:28,30,800.3636790185489,Manual,56.47,50.11,1,56.46666666666667,1,4,2,26.46666666666667
B0000623,BA611,BA836,2025-07-16 22:51:00,2025-07-17 00:33:26,90,514.1071092890968,Auto,102.44,98.04,1,102.43333333333334,1,22,2,12.433333333333337
B0001370,BA486,AI907,2025-07-16 11:24:00,2025-07-16 12:17:08,45,443.1481733737355,Auto,53.14,46.88,1,53.13333333333333,1,11,2,8.133333333333333
B0000565,EK956,BA258,2025-07-16 05:42:00,2025-07-16 07:03:55,60,570.4930532659685,Manual,81.93,80.56,1,81.91666666666667,1,5,2,21.91666666666667
B0003288,LH260,AI212,2025-07-16 20:53:00,2025-07-16 22:12:48,75,716.2896418431528,Manual,79.81,88.29,0,79.8,1,20,2,4.799999999999997
B0003799,LH176,AI684,2025-07-16 14:39:00,2025-07-16 16:20:51,90,267.16769414308897,Auto,101.86,111.15,0,101.85,1,14,2,11.849999999999994
B0003520,LH134,EK465,2025-07-16 16:05:00,2025-07-16 17:55:37,90,788.0783128562117,Manual,110.62,116.04,0,110.61666666666666,1,16,2,20.61666666666666
B0002193,BA437,EK562,2025-07-16 06:56:00,2025-07-16 08:13:15,60,541.6899429256997,Auto,77.25,66.49,1,77.25,1,6,2,17.25
B0003461,SQ293,AI267,2025-07-16 05:00:00,2025-07-16 06:51:21,90,524.3794992165987,Auto,111.36,114.28,0,111.35,1,5,2,21.349999999999994
B0003682,LH709,LH685,2025-07-16 00:49:00,2025-07-16 02:15:06,75,315.51148847158754,Auto,86.11,94.15,0,86.1,1,0,2,11.099999999999994
B0004722,BA705,AI308,2025-07-16 01:00:00,2025-07-16 02:17:05,60,292.7772705977467,Auto,77.09,84.87,0,77.08333333333333,1,1,2,17.08333333333333
B0003989,EK929,LH241,2025-07-16 09:41:00,2025-07-16 11:02:53,75,368.3153411347861,Auto,81.9,91.7,0,81.88333333333334,1,9,2,6.88333333333334
B0002991,LH980,AI295,2025-07-16 13:36:00,2025-07-16 14:18:07,30,760.0265795096179,Auto,42.13,50.18,0,42.11666666666667,1,13,2,12.116666666666667
B0000775,EK626,EK692,2025-07-16 15:12:00,2025-07-16 16:01:44,30,449.3371292173208,Auto,49.75,31.4,1,49.733333333333334,1,15,2,19.733333333333334
B0002586,EK421,EK117,2025-07-16 04:04:00,2025-07-16 05:26:57,75,602.9325228729738,Auto,82.96,90.45,0,82.95,1,4,2,7.950000000000003
B0000083,AI671,EK566,2025-07-16 16:31:00,2025-07-16 18:02:04,75,674.0150878325128,Auto,91.08,80.92,1,91.06666666666666,1,16,2,16.066666666666663
B0001708,BA825,SQ159,2025-07-16 03:11:00,2025-07-16 04:42:15,75,1085.095703773099,Manual,91.26,87.97,1,91.25,1,3,2,16.25
B0003893,EK589,LH792,2025-07-16 14:40:00,2025-07-16 16:05:12,90,260.54021153350186,Auto,85.21,88.14,0,85.2,0,14,2,-4.799999999999997
B0002992,EK327,SQ243,2025-07-16 13:38:00,2025-07-16 15:20:19,75,204.49463059560424,Auto,102.32,108.13,0,102.31666666666666,1,13,2,27.316666666666663
B0002225,LH579,EK544,2025-07-16 01:55:00,2025-07-16 02:55:18,45,687.5580569269014,Auto,60.31,57.96,1,60.3,1,1,2,15.299999999999997
B0004609,EK961,LH855,2025-07-16 04:54:00,2025-07-16 05:49:02,45,699.8550257530768,Manual,55.04,58.49,0,55.03333333333333,1,4,2,10.033333333333331
B0001580,BA604,EK653,2025-07-16 01:06:00,2025-07-16 02:42:27,90,342.37171453326886,Auto,96.47,87.48,1,96.45,1,1,2,6.450000000000003
B0003434,SQ261,EK498,2025-07-16 03:54:00,2025-07-16 04:49:20,45,709.3445462090885,Auto,55.35,65.14,0,55.333333333333336,1,3,2,10.333333333333336
B0004480,EK770,BA596,2025-07-16 14:34:00,2025-07-16 16:29:28,90,1173.4711427056825,Manual,115.47,117.91,0,115.46666666666667,1,14,2,25.46666666666667
B0001286,LH999,EK804,2025-07-16 19:00:00,2025-07-16 20:57:55,90,701.3665764761797,Manual,117.92,114.69,1,117.91666666666667,1,19,2,27.91666666666667
B0001808,SQ117,EK294,2025-07-16 20:17:00,2025-07-16 21:54:05,90,788.4296756448215,Manual,97.09,97.09,1,97.08333333333333,1,20,2,7.083333333333329
B0002830,EK182,BA261,2025-07-16 11:25:00,2025-07-16 12:59:16,75,785.6176638665265,Manual,94.27,101.87,0,94.26666666666667,1,11,2,19.266666666666666
B0003647,AI417,LH649,2025-07-16 08:13:00,2025-07-16 08:58:08,30,613.1352368974794,Manual,45.15,50.83,0,45.13333333333333,1,8,2,15.133333333333333
B0003662,EK345,SQ921,2025-07-16 00:47:00,2025-07-16 02:18:13,75,1152.5428138211892,Manual,91.23,101.2,0,91.21666666666667,1,0,2,16.21666666666667
B0002350,EK285,AI769,2025-07-16 15:47:00,2025-07-16 17:30:44,90,1042.8738853078148,Manual,103.74,103.17,1,103.73333333333333,1,15,2,13.733333333333334
B0000639,LH101,BA494,2025-07-16 12:13:00,2025-07-16 14:05:39,90,538.244547984254,Auto,112.65,112.33,1,112.65,1,12,2,22.650000000000006
B0001912,SQ244,AI811,2025-07-16 21:22:00,2025-07-16 22:16:53,45,699.7017746417839,Auto,54.89,40.19,1,54.88333333333333,1,21,2,9.883333333333333
B0002974,LH802,BA400,2025-07-16 22:43:00,2025-07-16 23:51:22,45,713.7792424021945,Auto,68.37,77.31,0,68.36666666666666,1,22,2,23.36666666666666
B0004515,SQ429,EK945,2025-07-16 15:39:00,2025-07-16 17:02:47,75,857.117583851298,Auto,83.8,85.32,0,83.78333333333333,1,15,2,8.783333333333331
B0003400,EK967,SQ691,2025-07-16 19:19:00,2025-07-16 20:40:49,75,565.5535378337847,Auto,81.82,83.39,0,81.81666666666666,1,19,2,6.816666666666663
B0004082,SQ772,SQ587,2025-07-16 06:27:00,2025-07-16 07:11:39,30,848.740842228713,Manual,44.66,48.76,0,44.65,1,6,2,14.649999999999999
B0000394,SQ120,SQ256,2025-07-16 14:59:00,2025-07-16 16:19:29,75,760.9071907707803,Auto,80.49,72.8,1,80.48333333333333,1,14,2,5.483333333333334
B0003895,EK536,AI655,2025-07-16 11:27:00,2025-07-16 12:17:45,60,776.5671680167181,Auto,50.75,56.96,0,50.75,0,11,2,-9.25
B0001842,AI989,SQ151,2025-07-16 17:59:00,2025-07-16 19:35:34,90,559.5974312913501,Manual,96.58,86.59,1,96.56666666666666,1,17,2,6.566666666666663
B0004643,EK472,BA386,2025-07-16 03:21:00,2025-07-16 05:13:07,90,641.2145584373759,Manual,112.13,115.34,0,112.11666666666666,1,3,2,22.11666666666666
B0000484,BA556,LH942,2025-07-16 21:17:00,2025-07-16 22:11:48,45,889.8179028596165,Manual,54.8,53.03,1,54.8,1,21,2,9.799999999999997
B0001506,EK987,AI140,2025-07-16 05:37:00,2025-07-16 06:42:51,60,526.4719017517373,Auto,65.85,53.88,1,65.85,1,5,2,5.849999999999994
B0002210,BA845,BA175,2025-07-16 06:26:00,2025-07-16 07:42:21,75,147.4892935832999,Auto,76.36,70.13,1,76.35,1,6,2,1.3499999999999943
B0000388,EK120,EK654,2025-07-16 22:57:00,2025-07-16 23:43:27,30,821.7940693428127,Auto,46.46,38.46,1,46.45,1,22,2,16.450000000000003
B0004784,SQ822,AI928,2025-07-16 11:11:00,2025-07-16 12:08:51,45,1078.0173466567894,Manual,57.86,58.87,0,57.85,1,11,2,12.850000000000001
B0001173,EK836,EK667,2025-07-16 07:43:00,2025-07-16 08:14:05,30,1019.7188893800444,Manual,31.09,22.6,1,31.083333333333332,1,7,2,1.0833333333333321
B0002072,BA751,BA281,2025-07-16 06:26:00,2025-07-16 07:10:01,30,442.6708889498651,Auto,44.02,42.38,1,44.016666666666666,1,6,2,14.016666666666666
B0001833,LH841,LH676,2025-07-16 14:09:00,2025-07-16 15:42:27,75,579.8699048930142,Auto,93.46,85.28,1,93.45,1,14,2,18.450000000000003
B0003730,LH303,EK326,2025-07-16 15:28:00,2025-07-16 17:14:33,90,786.2914002540018,Manual,106.56,113.76,0,106.55,1,15,2,16.549999999999997
B0001822,BA819,SQ962,2025-07-16 12:22:00,2025-07-16 14:04:43,90,918.463065432122,Manual,102.72,97.45,1,102.71666666666667,1,12,2,12.716666666666669
B0004688,SQ232,EK986,2025-07-16 12:37:00,2025-07-16 13:57:32,75,310.31300797761924,Auto,80.53,87.29,0,80.53333333333333,1,12,2,5.533333333333331
B0001927,BA362,SQ472,2025-07-16 07:14:00,2025-07-16 09:04:03,90,805.6423463466612,Manual,110.06,107.4,1,110.05,1,7,2,20.049999999999997
B0003544,SQ113,BA573,2025-07-16 18:26:00,2025-07-16 19:52:25,75,666.1470258835504,Manual,86.43,95.03,0,86.41666666666667,1,18,2,11.416666666666671
B0001653,EK792,EK875,2025-07-16 05:35:00,2025-07-16 06:14:17,30,964.3810302057344,Manual,39.29,37.43,1,39.28333333333333,1,5,2,9.283333333333331
B0001093,AI422,LH705,2025-07-16 04:47:00,2025-07-16 05:53:17,45,679.6649324657076,Manual,66.29,61.42,1,66.28333333333333,1,4,2,21.28333333333333
B0000053,SQ778,SQ463,2025-07-16 13:41:00,2025-07-16 15:06:08,75,210.1497754904846,Auto,85.15,83.42,1,85.13333333333334,1,13,2,10.13333333333334
B0003825,EK149,LH339,2025-07-16 20:17:00,2025-07-16 20:49:13,30,856.0645909696298,Manual,32.23,40.19,0,32.21666666666667,1,20,2,2.2166666666666686
B0001588,SQ719,EK774,2025-07-16 21:08:00,2025-07-16 22:28:28,75,355.9759496470639,Auto,80.47,75.59,1,80.46666666666667,1,21,2,5.466666666666669
B0003568,BA681,AI221,2025-07-16 09:06:00,2025-07-16 10:20:58,75,1047.7515797159722,Manual,74.98,82.12,0,74.96666666666667,0,9,2,-0.03333333333333144
B0003701,BA261,SQ161,2025-07-16 05:16:00,2025-07-16 06:27:15,45,956.811980928452,Auto,71.26,77.4,0,71.25,1,5,2,26.25
B0003697,EK588,SQ143,2025-07-16 06:13:00,2025-07-16 07:05:19,30,622.865920317187,Auto,52.32,55.15,0,52.31666666666667,1,6,2,22.31666666666667
B0001332,BA109,SQ884,2025-07-16 21:50:00,2025-07-16 22:44:37,45,455.7044516454176,Auto,54.62,44.15,1,54.61666666666667,1,21,2,9.616666666666667
B0004686,AI338,BA904,2025-07-16 07:27:00,2025-07-16 09:21:55,90,765.1984040759455,Auto,114.92,119.63,0,114.91666666666667,1,7,2,24.91666666666667
B0000148,BA392,LH442,2025-07-16 03:39:00,2025-07-16 05:04:05,75,889.9400688856108,Auto,85.09,81.96,1,85.08333333333333,1,3,2,10.083333333333329
B0001980,BA979,BA338,2025-07-16 09:01:00,2025-07-16 09:51:54,45,621.7723862193941,Manual,50.91,41.6,1,50.9,1,9,2,5.899999999999999
B0001401,SQ153,BA441,2025-07-16 14:55:00,2025-07-16 16:40:16,90,598.2475502444361,Auto,105.28,101.84,1,105.26666666666667,1,14,2,15.266666666666666
B0002346,AI647,SQ796,2025-07-16 06:55:00,2025-07-16 08:19:03,75,470.9764197804557,Manual,84.06,79.56,1,84.05,1,6,2,9.049999999999997
B0002924,AI378,BA198,2025-07-16 04:04:00,2025-07-16 05:02:18,60,842.9930114256442,Manual,58.3,60.64,0,58.3,0,4,2,-1.7000000000000028
B0003337,AI161,AI972,2025-07-16 06:11:00,2025-07-16 07:27:01,60,517.6068730477349,Auto,76.02,80.67,0,76.01666666666667,1,6,2,16.016666666666666
B0004593,EK516,SQ759,2025-07-16 11:59:00,2025-07-16 12:22:08,30,430.20510164333,Auto,23.15,24.56,0,23.133333333333333,0,11,2,-6.866666666666667
B0000013,EK440,SQ664,2025-07-16 13:36:00,2025-07-16 14:27:35,30,805.6963633050852,Manual,51.59,42.54,1,51.583333333333336,1,13,2,21.583333333333336
B0002515,SQ386,EK157,2025-07-16 13:27:00,2025-07-16 14:10:34,45,612.6036887831685,Manual,43.57,45.13,0,43.56666666666667,0,13,2,-1.43333333333333
B0002140,AI403,EK737,2025-07-16 21:29:00,2025-07-16 22:50:15,60,458.158085016657,Auto,81.25,81.25,1,81.25,1,21,2,21.25
B0000257,AI228,BA917,2025-07-16 18:16:00,2025-07-16 19:10:55,45,814.9684845860675,Auto,54.92,49.95,1,54.916666666666664,1,18,2,9.916666666666664
B0002743,EK568,AI629,2025-07-16 20:14:00,2025-07-16 20:54:38,30,1274.2467603683526,Manual,40.65,42.74,0,40.63333333333333,1,20,2,10.633333333333333
B0002408,LH236,BA623,2025-07-16 16:37:00,2025-07-16 17:35:08,60,830.8930388477204,Manual,58.14,51.38,1,58.13333333333333,0,16,2,-1.8666666666666671
B0002923,EK856,LH805,2025-07-16 17:06:00,2025-07-16 18:02:50,45,632.4654154177256,Auto,56.84,64.36,0,56.833333333333336,1,17,2,11.833333333333336
B0000134,BA968,LH981,2025-07-16 07:37:00,2025-07-16 08:29:34,45,539.9591051022662,Auto,52.57,45.19,1,52.56666666666667,1,7,2,7.56666666666667
B0002580,BA700,BA363,2025-07-16 17:17:00,2025-07-16 18:43:22,90,438.05864899826815,Auto,86.38,92.96,0,86.36666666666666,0,17,2,-3.63333333333334
B0002113,EK403,LH929,2025-07-16 13:10:00,2025-07-16 13:59:14,30,634.952426130076,Auto,49.25,42.57,1,49.233333333333334,1,13,2,19.233333333333334
B0001753,EK761,LH850,2025-07-16 09:14:00,2025-07-16 11:11:46,75,457.4578275930701,Auto,117.77,113.06,1,117.76666666666667,1,9,2,42.766666666666666
B0001076,EK260,AI134,2025-07-16 12:25:00,2025-07-16 14:05:24,75,642.5418365073031,Manual,100.4,94.64,1,100.4,1,12,2,25.400000000000006
B0002940,SQ443,BA494,2025-07-16 11:47:00,2025-07-16 12:48:54,60,327.8950161547342,Auto,61.9,69.47,0,61.9,1,11,2,1.8999999999999986
B0003890,SQ480,SQ665,2025-07-16 14:19:00,2025-07-16 15:44:06,75,264.9582797985741,Auto,85.1,92.4,0,85.1,1,14,2,10.099999999999994
B0004388,EK307,AI793,2025-07-16 01:22:00,2025-07-16 02:11:45,30,985.3207647048306,Manual,49.75,58.78,0,49.75,1,1,2,19.75
B0001083,BA645,EK209,2025-07-16 22:34:00,2025-07-17 00:05:47,75,646.3659596112636,Auto,91.78,89.43,1,91.78333333333333,1,22,2,16.78333333333333
B0003786,EK335,AI891,2025-07-16 13:13:00,2025-07-16 14:26:37,60,711.0070417358744,Manual,73.63,79.03,0,73.61666666666666,1,13,2,13.61666666666666
B0000831,EK731,AI191,2025-07-16 14:03:00,2025-07-16 14:54:50,45,663.6390912934103,Manual,51.85,48.9,1,51.833333333333336,1,14,2,6.833333333333336
B0003956,SQ843,EK814,2025-07-16 22:43:00,2025-07-16 22:58:37,30,363.2579791471927,Auto,15.63,19.99,0,15.616666666666667,0,22,2,-14.383333333333333
B0004877,SQ542,EK528,2025-07-16 15:50:00,2025-07-16 16:52:42,60,100.0,Auto,62.71,66.28,0,62.7,1,15,2,2.700000000000003
B0002814,BA912,BA196,2025-07-16 01:23:00,2025-07-16 02:28:51,45,164.91236873196283,Auto,65.85,73.29,0,65.85,1,1,2,20.849999999999994
B0002621,BA754,SQ488,2025-07-16 16:46:00,2025-07-16 17:44:08,45,209.58098960605537,Auto,58.14,67.24,0,58.13333333333333,1,16,2,13.133333333333333
B0002679,BA436,LH228,2025-07-16 14:29:00,2025-07-16 14:36:15,30,609.8388225973432,Auto,7.26,8.68,0,7.25,0,14,2,-22.75
B0000177,AI652,EK802,2025-07-16 04:27:00,2025-07-16 06:09:17,90,597.9313825984449,Auto,102.3,88.61,1,102.28333333333333,1,4,2,12.283333333333331
B0002699,EK598,LH326,2025-07-16 18:37:00,2025-07-16 20:18:21,90,485.8813373548805,Auto,101.37,109.24,0,101.35,1,18,2,11.349999999999994
B0001569,LH296,SQ708,2025-07-16 15:15:00,2025-07-16 16:46:10,90,1050.6963405250904,Manual,91.18,91.18,1,91.16666666666667,1,15,2,1.1666666666666714
B0001098,BA379,SQ881,2025-07-16 19:37:00,2025-07-16 20:23:30,60,398.4629426611493,Auto,46.5,37.23,1,46.5,0,19,2,-13.5
B0002125,AI986,AI581,2025-07-16 00:06:00,2025-07-16 01:20:28,60,857.1753618725826,Manual,74.47,69.3,1,74.46666666666667,1,0,2,14.466666666666669
B0001847,BA235,SQ312,2025-07-16 21:00:00,2025-07-16 21:33:59,30,492.0417547294976,Auto,33.99,32.74,1,33.983333333333334,1,21,2,3.9833333333333343
B0003549,EK658,LH925,2025-07-16 13:25:00,2025-07-16 15:15:03,90,884.6282141392801,Manual,110.06,111.97,0,110.05,1,13,2,20.049999999999997
B0002898,AI819,EK691,2025-07-16 15:16:00,2025-07-16 16:19:15,60,737.2830746535609,Manual,63.25,71.24,0,63.25,1,15,2,3.25
B0000260,BA635,EK524,2025-07-16 13:10:00,2025-07-16 14:46:00,75,900.9450669355653,Manual,96.01,85.12,1,96.0,1,13,2,21.0
B0002131,BA821,LH112,2025-07-16 15:31:00,2025-07-16 16:06:06,30,422.7607087044741,Manual,35.12,33.52,1,35.1,1,15,2,5.100000000000001
B0002456,AI403,EK644,2025-07-16 09:40:00,2025-07-16 10:43:57,60,680.9161077755994,Manual,63.96,63.96,1,63.95,1,9,2,3.950000000000003
B0001921,BA162,EK300,2025-07-16 02:13:00,2025-07-16 03:49:35,90,829.3534311133562,Manual,96.59,92.88,1,96.58333333333333,1,2,2,6.583333333333329
B0001101,AI736,BA939,2025-07-16 07:50:00,2025-07-16 08:56:58,60,559.4227270614982,Auto,66.97,58.31,1,66.96666666666667,1,7,2,6.966666666666669
B0000897,BA954,EK532,2025-07-16 04:32:00,2025-07-16 06:00:36,90,167.68172526807433,Auto,88.6,87.32,1,88.6,0,4,2,-1.4000000000000057
B0000677,LH845,EK297,2025-07-16 19:55:00,2025-07-16 20:38:54,45,853.6982836065855,Manual,43.91,35.93,1,43.9,0,19,2,-1.1000000000000014
B0001251,AI402,BA154,2025-07-16 03:44:00,2025-07-16 05:05:07,60,842.9233956012952,Manual,81.13,75.69,1,81.11666666666666,1,3,2,21.11666666666666
B0004695,LH766,SQ986,2025-07-16 18:45:00,2025-07-16 20:03:42,60,342.65328246932654,Auto,78.71,84.21,0,78.7,1,18,2,18.700000000000003
