Bag_Tag_ID,Flight_Number,Damage_Reported_Flag,Damage_Claim_Type,Damage_Reported_Time,Flight_Arrival_Time,Zone_of_Damage,Baggage_Type,Time_To_Report_Damage,Repeat_Zone_Incidents,Calculated_Time_To_Report_Damage,Is_Damaged_Bag,Damage_Reported_Hour,Damage_Reported_Day_of_Week,Damage_Report_Lag_Category
B0003805,SQ619,0,Zipper Malfunction,2025-07-16 13:31:00,2025-07-16 13:31:00,Unspecified Handling Zone,Regular,0.0,0,0.0,0,13,2,Immediate (0-5 min)
B0003806,AI577,0,Scratches/Scuffs,2025-07-16 00:44:00,2025-07-16 00:44:00,Unspecified Handling Zone,Soft Shell,0.0,0,0.0,0,0,2,Immediate (0-5 min)
B0003807,LH896,0,Missing Handle,2025-07-16 22:41:00,2025-07-16 22:41:00,Unspecified Handling Zone,Regular,0.0,0,0.0,0,22,2,Immediate (0-5 min)
B0003808,BA244,0,Torn Fabric,2025-07-16 14:35:00,2025-07-16 14:35:00,Unspecified Handling Zone,Regular,0.0,0,0.0,0,14,2,Immediate (0-5 min)
B0003809,BA750,0,Missing Handle,2025-07-16 18:12:00,2025-07-16 18:12:00,Unspecified Handling Zone,Soft Shell,0.0,0,0.0,0,18,2,Immediate (0-5 min)
B0003810,BA722,0,Missing Handle,2025-07-16 15:19:00,2025-07-16 15:19:00,Unspecified Handling Zone,Soft Shell,0.0,0,0.0,0,15,2,Immediate (0-5 min)
B0003811,AI863,0,Cracked Shell,2025-07-16 17:13:00,2025-07-16 17:13:00,Unspecified Handling Zone,Fragile,0.0,0,0.0,0,17,2,Immediate (0-5 min)
B0003812,SQ330,0,Torn Fabric,2025-07-16 20:29:00,2025-07-16 20:29:00,Unspecified Handling Zone,Soft Shell,0.0,0,0.0,0,20,2,Immediate (0-5 min)
B0003813,LH657,0,Missing Handle,2025-07-16 04:13:00,2025-07-16 04:13:00,Unspecified Handling Zone,Fragile,0.0,0,0.0,0,4,2,Immediate (0-5 min)
B0003814,LH889,0,Scratches/Scuffs,2025-07-16 08:22:00,2025-07-16 08:22:00,Unspecified Handling Zone,Hard Shell,0.0,0,0.0,0,8,2,Immediate (0-5 min)
B0003815,EK142,0,Torn Fabric,2025-07-16 07:58:00,2025-07-16 07:58:00,Unspecified Handling Zone,Soft Shell,0.0,0,0.0,0,7,2,Immediate (0-5 min)
B0003816,EK746,0,Dented Casing,2025-07-16 21:47:00,2025-07-16 21:47:00,Unspecified Handling Zone,Hard Shell,0.0,0,0.0,0,21,2,Immediate (0-5 min)
B0003817,EK311,0,Scratches/Scuffs,2025-07-16 21:16:00,2025-07-16 21:16:00,Unspecified Handling Zone,Fragile,0.0,0,0.0,0,21,2,Immediate (0-5 min)
B0003818,EK211,0,Lost Contents,2025-07-16 11:37:00,2025-07-16 11:37:00,Unspecified Handling Zone,Regular,0.0,0,0.0,0,11,2,Immediate (0-5 min)
B0003819,BA119,0,Zipper Malfunction,2025-07-16 12:46:00,2025-07-16 12:46:00,Unspecified Handling Zone,Soft Shell,0.0,0,0.0,0,12,2,Immediate (0-5 min)
B0003820,SQ357,0,Broken Wheel,2025-07-16 01:17:00,2025-07-16 01:17:00,Unspecified Handling Zone,Fragile,0.0,0,0.0,0,1,2,Immediate (0-5 min)
B0003821,BA703,0,Scratches/Scuffs,2025-07-16 16:02:00,2025-07-16 16:02:00,Unspecified Handling Zone,Soft Shell,0.0,0,0.0,0,16,2,Immediate (0-5 min)
B0003822,EK414,0,Broken Wheel,2025-07-16 03:34:00,2025-07-16 03:34:00,Unspecified Handling Zone,Regular,0.0,0,0.0,0,3,2,Immediate (0-5 min)
B0003823,SQ166,0,Scratches/Scuffs,2025-07-16 04:20:00,2025-07-16 04:20:00,Unspecified Handling Zone,Fragile,0.0,0,0.0,0,4,2,Immediate (0-5 min)
B0003824,LH873,0,Zipper Malfunction,2025-07-16 00:02:00,2025-07-16 00:02:00,Unspecified Handling Zone,Fragile,0.0,0,0.0,0,0,2,Immediate (0-5 min)
B0003825,EK623,0,Lost Contents,2025-07-16 18:31:00,2025-07-16 18:31:00,Unspecified Handling Zone,Soft Shell,0.0,0,0.0,0,18,2,Immediate (0-5 min)
B0003826,SQ333,0,Missing Handle,2025-07-16 00:30:00,2025-07-16 00:30:00,Unspecified Handling Zone,Regular,0.0,0,0.0,0,0,2,Immediate (0-5 min)
B0003827,BA218,0,Missing Handle,2025-07-16 15:41:00,2025-07-16 15:41:00,Unspecified Handling Zone,Fragile,0.0,0,0.0,0,15,2,Immediate (0-5 min)
B0003828,AI617,0,Zipper Malfunction,2025-07-16 09:34:00,2025-07-16 09:34:00,Unspecified Handling Zone,Hard Shell,0.0,0,0.0,0,9,2,Immediate (0-5 min)
B0003829,EK620,0,Cracked Shell,2025-07-16 03:23:00,2025-07-16 03:23:00,Unspecified Handling Zone,Regular,0.0,0,0.0,0,3,2,Immediate (0-5 min)
B0003830,LH854,0,Lost Contents,2025-07-16 00:04:00,2025-07-16 00:04:00,Unspecified Handling Zone,Regular,0.0,0,0.0,0,0,2,Immediate (0-5 min)
B0003831,SQ162,0,Torn Fabric,2025-07-16 11:08:00,2025-07-16 11:08:00,Unspecified Handling Zone,Hard Shell,0.0,0,0.0,0,11,2,Immediate (0-5 min)
B0003832,EK348,0,Zipper Malfunction,2025-07-16 09:22:00,2025-07-16 09:22:00,Unspecified Handling Zone,Soft Shell,0.0,0,0.0,0,9,2,Immediate (0-5 min)
B0003833,SQ987,0,Airline Tag Removed,2025-07-16 05:53:00,2025-07-16 05:53:00,Unspecified Handling Zone,Fragile,0.0,0,0.0,0,5,2,Immediate (0-5 min)
B0003834,AI451,0,Cracked Shell,2025-07-16 02:21:00,2025-07-16 02:21:00,Unspecified Handling Zone,Soft Shell,0.0,0,0.0,0,2,2,Immediate (0-5 min)
B0003835,AI262,0,Zipper Malfunction,2025-07-16 12:07:00,2025-07-16 12:07:00,Unspecified Handling Zone,Fragile,0.0,0,0.0,0,12,2,Immediate (0-5 min)
B0003836,LH406,0,Torn Fabric,2025-07-16 12:35:00,2025-07-16 12:35:00,Unspecified Handling Zone,Fragile,0.0,0,0.0,0,12,2,Immediate (0-5 min)
B0003837,LH432,0,Cracked Shell,2025-07-16 07:29:00,2025-07-16 07:29:00,Unspecified Handling Zone,Soft Shell,0.0,0,0.0,0,7,2,Immediate (0-5 min)
B0003838,EK662,0,Liquid Damage,2025-07-16 05:05:00,2025-07-16 05:05:00,Unspecified Handling Zone,Regular,0.0,0,0.0,0,5,2,Immediate (0-5 min)
B0003839,SQ746,0,Torn Fabric,2025-07-16 12:05:00,2025-07-16 12:05:00,Unspecified Handling Zone,Soft Shell,0.0,0,0.0,0,12,2,Immediate (0-5 min)
B0003840,BA532,0,Broken Wheel,2025-07-16 17:57:00,2025-07-16 17:57:00,Unspecified Handling Zone,Fragile,0.0,0,0.0,0,17,2,Immediate (0-5 min)
B0003841,SQ970,0,Torn Fabric,2025-07-16 08:42:00,2025-07-16 08:42:00,Unspecified Handling Zone,Regular,0.0,0,0.0,0,8,2,Immediate (0-5 min)
B0003842,BA593,0,Liquid Damage,2025-07-16 00:40:00,2025-07-16 00:40:00,Unspecified Handling Zone,Regular,0.0,0,0.0,0,0,2,Immediate (0-5 min)
B0003843,BA405,0,Missing Handle,2025-07-16 11:23:00,2025-07-16 11:23:00,Unspecified Handling Zone,Soft Shell,0.0,0,0.0,0,11,2,Immediate (0-5 min)
B0003844,SQ322,0,Liquid Damage,2025-07-16 12:59:00,2025-07-16 12:59:00,Unspecified Handling Zone,Hard Shell,0.0,0,0.0,0,12,2,Immediate (0-5 min)
B0003845,EK757,0,Lost Contents,2025-07-16 00:26:00,2025-07-16 00:26:00,Unspecified Handling Zone,Regular,0.0,0,0.0,0,0,2,Immediate (0-5 min)
B0003846,SQ312,0,Broken Wheel,2025-07-16 05:14:00,2025-07-16 05:14:00,Unspecified Handling Zone,Hard Shell,0.0,0,0.0,0,5,2,Immediate (0-5 min)
B0003847,SQ172,0,Scratches/Scuffs,2025-07-16 17:51:00,2025-07-16 17:51:00,Unspecified Handling Zone,Soft Shell,0.0,0,0.0,0,17,2,Immediate (0-5 min)
B0003848,EK461,0,Torn Fabric,2025-07-16 01:57:00,2025-07-16 01:57:00,Unspecified Handling Zone,Hard Shell,0.0,0,0.0,0,1,2,Immediate (0-5 min)
B0003849,AI434,0,Zipper Malfunction,2025-07-16 10:04:00,2025-07-16 10:04:00,Unspecified Handling Zone,Soft Shell,0.0,0,0.0,0,10,2,Immediate (0-5 min)
B0003850,EK195,0,Lost Contents,2025-07-16 06:56:00,2025-07-16 06:56:00,Unspecified Handling Zone,Soft Shell,0.0,0,0.0,0,6,2,Immediate (0-5 min)
B0003851,BA262,0,Dented Casing,2025-07-16 00:01:00,2025-07-16 00:01:00,Unspecified Handling Zone,Hard Shell,0.0,0,0.0,0,0,2,Immediate (0-5 min)
B0003852,SQ168,0,Broken Wheel,2025-07-16 08:32:00,2025-07-16 08:32:00,Unspecified Handling Zone,Regular,0.0,0,0.0,0,8,2,Immediate (0-5 min)
B0003853,EK602,0,Torn Fabric,2025-07-16 18:01:00,2025-07-16 18:01:00,Unspecified Handling Zone,Regular,0.0,0,0.0,0,18,2,Immediate (0-5 min)
B0003854,EK438,0,Cracked Shell,2025-07-16 14:46:00,2025-07-16 14:46:00,Unspecified Handling Zone,Soft Shell,0.0,0,0.0,0,14,2,Immediate (0-5 min)
B0003855,EK124,0,Cracked Shell,2025-07-16 15:22:00,2025-07-16 15:22:00,Unspecified Handling Zone,Hard Shell,0.0,0,0.0,0,15,2,Immediate (0-5 min)
B0003856,EK910,0,Liquid Damage,2025-07-16 16:56:00,2025-07-16 16:56:00,Unspecified Handling Zone,Hard Shell,0.0,0,0.0,0,16,2,Immediate (0-5 min)
B0003857,BA260,0,Cracked Shell,2025-07-16 04:04:00,2025-07-16 04:04:00,Unspecified Handling Zone,Regular,0.0,0,0.0,0,4,2,Immediate (0-5 min)
B0003858,AI429,0,Lost Contents,2025-07-16 01:28:00,2025-07-16 01:28:00,Unspecified Handling Zone,Hard Shell,0.0,0,0.0,0,1,2,Immediate (0-5 min)
B0003859,EK678,0,Zipper Malfunction,2025-07-16 12:57:00,2025-07-16 12:57:00,Unspecified Handling Zone,Soft Shell,0.0,0,0.0,0,12,2,Immediate (0-5 min)
B0003860,LH366,0,Lost Contents,2025-07-16 09:22:00,2025-07-16 09:22:00,Unspecified Handling Zone,Hard Shell,0.0,0,0.0,0,9,2,Immediate (0-5 min)
B0003861,SQ157,0,Zipper Malfunction,2025-07-16 07:17:00,2025-07-16 07:17:00,Unspecified Handling Zone,Regular,0.0,0,0.0,0,7,2,Immediate (0-5 min)
B0003862,LH890,0,Cracked Shell,2025-07-16 20:00:00,2025-07-16 20:00:00,Unspecified Handling Zone,Hard Shell,0.0,0,0.0,0,20,2,Immediate (0-5 min)
B0003863,BA723,0,Dented Casing,2025-07-16 12:28:00,2025-07-16 12:28:00,Unspecified Handling Zone,Soft Shell,0.0,0,0.0,0,12,2,Immediate (0-5 min)
B0003864,EK725,0,Zipper Malfunction,2025-07-16 13:40:00,2025-07-16 13:40:00,Unspecified Handling Zone,Regular,0.0,0,0.0,0,13,2,Immediate (0-5 min)
B0003865,EK743,0,Scratches/Scuffs,2025-07-16 01:36:00,2025-07-16 01:36:00,Unspecified Handling Zone,Fragile,0.0,0,0.0,0,1,2,Immediate (0-5 min)
B0003866,BA909,0,Torn Fabric,2025-07-16 17:46:00,2025-07-16 17:46:00,Unspecified Handling Zone,Fragile,0.0,0,0.0,0,17,2,Immediate (0-5 min)
B0003867,AI972,0,Broken Wheel,2025-07-16 14:43:00,2025-07-16 14:43:00,Unspecified Handling Zone,Hard Shell,0.0,0,0.0,0,14,2,Immediate (0-5 min)
B0003868,LH179,0,Broken Wheel,2025-07-16 20:03:00,2025-07-16 20:03:00,Unspecified Handling Zone,Soft Shell,0.0,0,0.0,0,20,2,Immediate (0-5 min)
B0003869,SQ534,0,Scratches/Scuffs,2025-07-16 09:44:00,2025-07-16 09:44:00,Unspecified Handling Zone,Soft Shell,0.0,0,0.0,0,9,2,Immediate (0-5 min)
B0003870,AI485,0,Dented Casing,2025-07-16 17:21:00,2025-07-16 17:21:00,Unspecified Handling Zone,Fragile,0.0,0,0.0,0,17,2,Immediate (0-5 min)
B0003871,BA427,0,Missing Handle,2025-07-16 04:01:00,2025-07-16 04:01:00,Unspecified Handling Zone,Regular,0.0,0,0.0,0,4,2,Immediate (0-5 min)
B0003872,SQ648,0,Torn Fabric,2025-07-16 14:57:00,2025-07-16 14:57:00,Unspecified Handling Zone,Fragile,0.0,0,0.0,0,14,2,Immediate (0-5 min)
B0003873,BA746,0,Lost Contents,2025-07-16 08:04:00,2025-07-16 08:04:00,Unspecified Handling Zone,Hard Shell,0.0,0,0.0,0,8,2,Immediate (0-5 min)
B0003874,AI170,0,Zipper Malfunction,2025-07-16 08:22:00,2025-07-16 08:22:00,Unspecified Handling Zone,Soft Shell,0.0,0,0.0,0,8,2,Immediate (0-5 min)
B0003875,SQ190,0,Scratches/Scuffs,2025-07-16 14:20:00,2025-07-16 14:20:00,Unspecified Handling Zone,Fragile,0.0,0,0.0,0,14,2,Immediate (0-5 min)
B0003876,EK407,0,Liquid Damage,2025-07-16 10:40:00,2025-07-16 10:40:00,Unspecified Handling Zone,Soft Shell,0.0,0,0.0,0,10,2,Immediate (0-5 min)
B0003877,AI682,0,Dented Casing,2025-07-16 00:54:00,2025-07-16 00:54:00,Unspecified Handling Zone,Fragile,0.0,0,0.0,0,0,2,Immediate (0-5 min)
B0003878,AI902,0,Scratches/Scuffs,2025-07-16 21:30:00,2025-07-16 21:30:00,Unspecified Handling Zone,Soft Shell,0.0,0,0.0,0,21,2,Immediate (0-5 min)
B0003879,BA498,0,Liquid Damage,2025-07-16 03:32:00,2025-07-16 03:32:00,Unspecified Handling Zone,Regular,0.0,0,0.0,0,3,2,Immediate (0-5 min)
B0003880,LH960,0,Airline Tag Removed,2025-07-16 15:11:00,2025-07-16 15:11:00,Unspecified Handling Zone,Soft Shell,0.0,0,0.0,0,15,2,Immediate (0-5 min)
B0003881,AI625,0,Scratches/Scuffs,2025-07-16 03:23:00,2025-07-16 03:23:00,Unspecified Handling Zone,Soft Shell,0.0,0,0.0,0,3,2,Immediate (0-5 min)
B0003882,EK101,0,Zipper Malfunction,2025-07-16 20:24:00,2025-07-16 20:24:00,Unspecified Handling Zone,Fragile,0.0,0,0.0,0,20,2,Immediate (0-5 min)
B0003883,SQ234,0,Zipper Malfunction,2025-07-16 10:23:00,2025-07-16 10:23:00,Unspecified Handling Zone,Regular,0.0,0,0.0,0,10,2,Immediate (0-5 min)
B0003884,SQ953,0,Missing Handle,2025-07-16 17:43:00,2025-07-16 17:43:00,Unspecified Handling Zone,Soft Shell,0.0,0,0.0,0,17,2,Immediate (0-5 min)
B0003885,SQ466,0,Torn Fabric,2025-07-16 13:55:00,2025-07-16 13:55:00,Unspecified Handling Zone,Soft Shell,0.0,0,0.0,0,13,2,Immediate (0-5 min)
B0003886,SQ352,0,Liquid Damage,2025-07-16 04:06:00,2025-07-16 04:06:00,Unspecified Handling Zone,Fragile,0.0,0,0.0,0,4,2,Immediate (0-5 min)
B0003887,EK922,0,Scratches/Scuffs,2025-07-16 17:48:00,2025-07-16 17:48:00,Unspecified Handling Zone,Regular,0.0,0,0.0,0,17,2,Immediate (0-5 min)
B0003888,AI343,0,Dented Casing,2025-07-16 07:58:00,2025-07-16 07:58:00,Unspecified Handling Zone,Regular,0.0,0,0.0,0,7,2,Immediate (0-5 min)
B0003889,EK873,0,Zipper Malfunction,2025-07-16 01:58:00,2025-07-16 01:58:00,Unspecified Handling Zone,Soft Shell,0.0,0,0.0,0,1,2,Immediate (0-5 min)
B0003890,EK977,0,Liquid Damage,2025-07-16 06:51:00,2025-07-16 06:51:00,Unspecified Handling Zone,Hard Shell,0.0,0,0.0,0,6,2,Immediate (0-5 min)
B0003891,SQ919,0,Lost Contents,2025-07-16 19:52:00,2025-07-16 19:52:00,Unspecified Handling Zone,Fragile,0.0,0,0.0,0,19,2,Immediate (0-5 min)
B0003892,EK561,0,Missing Handle,2025-07-16 22:11:00,2025-07-16 22:11:00,Unspecified Handling Zone,Soft Shell,0.0,0,0.0,0,22,2,Immediate (0-5 min)
B0003893,SQ903,0,Scratches/Scuffs,2025-07-16 04:06:00,2025-07-16 04:06:00,Unspecified Handling Zone,Regular,0.0,0,0.0,0,4,2,Immediate (0-5 min)
B0003894,BA316,0,Scratches/Scuffs,2025-07-16 22:25:00,2025-07-16 22:25:00,Unspecified Handling Zone,Soft Shell,0.0,0,0.0,0,22,2,Immediate (0-5 min)
B0003895,SQ420,0,Airline Tag Removed,2025-07-16 01:56:00,2025-07-16 01:56:00,Unspecified Handling Zone,Fragile,0.0,0,0.0,0,1,2,Immediate (0-5 min)
B0003896,SQ609,0,Broken Wheel,2025-07-16 21:46:00,2025-07-16 21:46:00,Unspecified Handling Zone,Hard Shell,0.0,0,0.0,0,21,2,Immediate (0-5 min)
B0003897,LH721,0,Liquid Damage,2025-07-16 14:13:00,2025-07-16 14:13:00,Unspecified Handling Zone,Fragile,0.0,0,0.0,0,14,2,Immediate (0-5 min)
B0003898,LH157,0,Airline Tag Removed,2025-07-16 13:32:00,2025-07-16 13:32:00,Unspecified Handling Zone,Regular,0.0,0,0.0,0,13,2,Immediate (0-5 min)
B0003899,AI320,0,Torn Fabric,2025-07-16 16:09:00,2025-07-16 16:09:00,Unspecified Handling Zone,Regular,0.0,0,0.0,0,16,2,Immediate (0-5 min)
B0003900,SQ813,0,Airline Tag Removed,2025-07-16 16:07:00,2025-07-16 16:07:00,Unspecified Handling Zone,Soft Shell,0.0,0,0.0,0,16,2,Immediate (0-5 min)
B0003901,LH763,0,Missing Handle,2025-07-16 09:48:00,2025-07-16 09:48:00,Unspecified Handling Zone,Hard Shell,0.0,0,0.0,0,9,2,Immediate (0-5 min)
B0003902,LH747,0,Cracked Shell,2025-07-16 05:27:00,2025-07-16 05:27:00,Unspecified Handling Zone,Fragile,0.0,0,0.0,0,5,2,Immediate (0-5 min)
B0003903,EK681,0,Missing Handle,2025-07-16 11:44:00,2025-07-16 11:44:00,Unspecified Handling Zone,Hard Shell,0.0,0,0.0,0,11,2,Immediate (0-5 min)
B0003904,BA210,0,Airline Tag Removed,2025-07-16 04:52:00,2025-07-16 04:52:00,Unspecified Handling Zone,Fragile,0.0,0,0.0,0,4,2,Immediate (0-5 min)
B0003905,LH516,0,Airline Tag Removed,2025-07-16 19:44:00,2025-07-16 19:44:00,Unspecified Handling Zone,Soft Shell,0.0,0,0.0,0,19,2,Immediate (0-5 min)
B0003906,BA595,0,Lost Contents,2025-07-16 14:00:00,2025-07-16 14:00:00,Unspecified Handling Zone,Hard Shell,0.0,0,0.0,0,14,2,Immediate (0-5 min)
B0003907,BA721,0,Liquid Damage,2025-07-16 09:47:00,2025-07-16 09:47:00,Unspecified Handling Zone,Fragile,0.0,0,0.0,0,9,2,Immediate (0-5 min)
B0003908,SQ405,0,Missing Handle,2025-07-16 03:37:00,2025-07-16 03:37:00,Unspecified Handling Zone,Regular,0.0,0,0.0,0,3,2,Immediate (0-5 min)
B0003909,BA981,0,Airline Tag Removed,2025-07-16 19:39:00,2025-07-16 19:39:00,Unspecified Handling Zone,Hard Shell,0.0,0,0.0,0,19,2,Immediate (0-5 min)
B0003910,LH185,0,Zipper Malfunction,2025-07-16 08:32:00,2025-07-16 08:32:00,Unspecified Handling Zone,Regular,0.0,0,0.0,0,8,2,Immediate (0-5 min)
B0003911,LH470,0,Broken Wheel,2025-07-16 05:59:00,2025-07-16 05:59:00,Unspecified Handling Zone,Fragile,0.0,0,0.0,0,5,2,Immediate (0-5 min)
B0003912,BA305,0,Liquid Damage,2025-07-16 22:42:00,2025-07-16 22:42:00,Unspecified Handling Zone,Fragile,0.0,0,0.0,0,22,2,Immediate (0-5 min)
B0003913,AI946,0,Lost Contents,2025-07-16 05:44:00,2025-07-16 05:44:00,Unspecified Handling Zone,Hard Shell,0.0,0,0.0,0,5,2,Immediate (0-5 min)
B0003914,SQ256,0,Zipper Malfunction,2025-07-16 01:39:00,2025-07-16 01:39:00,Unspecified Handling Zone,Fragile,0.0,0,0.0,0,1,2,Immediate (0-5 min)
B0003915,BA716,0,Airline Tag Removed,2025-07-16 20:27:00,2025-07-16 20:27:00,Unspecified Handling Zone,Regular,0.0,0,0.0,0,20,2,Immediate (0-5 min)
B0003916,EK443,0,Scratches/Scuffs,2025-07-16 07:46:00,2025-07-16 07:46:00,Unspecified Handling Zone,Regular,0.0,0,0.0,0,7,2,Immediate (0-5 min)
B0003917,BA840,0,Missing Handle,2025-07-16 02:54:00,2025-07-16 02:54:00,Unspecified Handling Zone,Soft Shell,0.0,0,0.0,0,2,2,Immediate (0-5 min)
B0003918,LH871,0,Airline Tag Removed,2025-07-16 22:32:00,2025-07-16 22:32:00,Unspecified Handling Zone,Regular,0.0,0,0.0,0,22,2,Immediate (0-5 min)
B0003919,AI354,0,Liquid Damage,2025-07-16 12:29:00,2025-07-16 12:29:00,Unspecified Handling Zone,Soft Shell,0.0,0,0.0,0,12,2,Immediate (0-5 min)
B0003920,EK397,0,Airline Tag Removed,2025-07-16 15:32:00,2025-07-16 15:32:00,Unspecified Handling Zone,Hard Shell,0.0,0,0.0,0,15,2,Immediate (0-5 min)
B0003921,AI562,0,Torn Fabric,2025-07-16 12:40:00,2025-07-16 12:40:00,Unspecified Handling Zone,Hard Shell,0.0,0,0.0,0,12,2,Immediate (0-5 min)
B0003922,LH380,0,Broken Wheel,2025-07-16 04:27:00,2025-07-16 04:27:00,Unspecified Handling Zone,Regular,0.0,0,0.0,0,4,2,Immediate (0-5 min)
B0003923,SQ193,0,Dented Casing,2025-07-16 01:19:00,2025-07-16 01:19:00,Unspecified Handling Zone,Hard Shell,0.0,0,0.0,0,1,2,Immediate (0-5 min)
B0003924,EK896,0,Broken Wheel,2025-07-16 17:23:00,2025-07-16 17:23:00,Unspecified Handling Zone,Hard Shell,0.0,0,0.0,0,17,2,Immediate (0-5 min)
B0003925,EK516,0,Airline Tag Removed,2025-07-16 16:10:00,2025-07-16 16:10:00,Unspecified Handling Zone,Soft Shell,0.0,0,0.0,0,16,2,Immediate (0-5 min)
B0003926,EK461,0,Broken Wheel,2025-07-16 00:01:00,2025-07-16 00:01:00,Unspecified Handling Zone,Regular,0.0,0,0.0,0,0,2,Immediate (0-5 min)
B0003927,BA879,0,Dented Casing,2025-07-16 18:48:00,2025-07-16 18:48:00,Unspecified Handling Zone,Regular,0.0,0,0.0,0,18,2,Immediate (0-5 min)
B0003928,SQ875,0,Airline Tag Removed,2025-07-16 21:20:00,2025-07-16 21:20:00,Unspecified Handling Zone,Soft Shell,0.0,0,0.0,0,21,2,Immediate (0-5 min)
B0003929,SQ963,0,Missing Handle,2025-07-16 15:58:00,2025-07-16 15:58:00,Unspecified Handling Zone,Hard Shell,0.0,0,0.0,0,15,2,Immediate (0-5 min)
B0003930,SQ294,0,Airline Tag Removed,2025-07-16 05:52:00,2025-07-16 05:52:00,Unspecified Handling Zone,Soft Shell,0.0,0,0.0,0,5,2,Immediate (0-5 min)
B0003931,BA842,0,Scratches/Scuffs,2025-07-16 05:53:00,2025-07-16 05:53:00,Unspecified Handling Zone,Regular,0.0,0,0.0,0,5,2,Immediate (0-5 min)
B0003932,AI732,0,Broken Wheel,2025-07-16 20:19:00,2025-07-16 20:19:00,Unspecified Handling Zone,Hard Shell,0.0,0,0.0,0,20,2,Immediate (0-5 min)
B0003933,BA115,0,Scratches/Scuffs,2025-07-16 04:38:00,2025-07-16 04:38:00,Unspecified Handling Zone,Regular,0.0,0,0.0,0,4,2,Immediate (0-5 min)
B0003934,SQ786,0,Missing Handle,2025-07-16 18:29:00,2025-07-16 18:29:00,Unspecified Handling Zone,Soft Shell,0.0,0,0.0,0,18,2,Immediate (0-5 min)
B0003935,BA388,0,Airline Tag Removed,2025-07-16 18:11:00,2025-07-16 18:11:00,Unspecified Handling Zone,Fragile,0.0,0,0.0,0,18,2,Immediate (0-5 min)
B0003936,LH431,0,Liquid Damage,2025-07-16 07:55:00,2025-07-16 07:55:00,Unspecified Handling Zone,Hard Shell,0.0,0,0.0,0,7,2,Immediate (0-5 min)
B0003937,SQ410,0,Dented Casing,2025-07-16 18:32:00,2025-07-16 18:32:00,Unspecified Handling Zone,Regular,0.0,0,0.0,0,18,2,Immediate (0-5 min)
B0003938,SQ315,0,Torn Fabric,2025-07-16 18:19:00,2025-07-16 18:19:00,Unspecified Handling Zone,Regular,0.0,0,0.0,0,18,2,Immediate (0-5 min)
B0003939,AI127,0,Lost Contents,2025-07-16 07:46:00,2025-07-16 07:46:00,Unspecified Handling Zone,Regular,0.0,0,0.0,0,7,2,Immediate (0-5 min)
B0003940,AI282,0,Torn Fabric,2025-07-16 03:32:00,2025-07-16 03:32:00,Unspecified Handling Zone,Hard Shell,0.0,0,0.0,0,3,2,Immediate (0-5 min)
B0003941,EK280,0,Dented Casing,2025-07-16 18:37:00,2025-07-16 18:37:00,Unspecified Handling Zone,Hard Shell,0.0,0,0.0,0,18,2,Immediate (0-5 min)
B0003942,BA412,0,Scratches/Scuffs,2025-07-16 15:16:00,2025-07-16 15:16:00,Unspecified Handling Zone,Soft Shell,0.0,0,0.0,0,15,2,Immediate (0-5 min)
B0003943,SQ506,0,Lost Contents,2025-07-16 06:20:00,2025-07-16 06:20:00,Unspecified Handling Zone,Regular,0.0,0,0.0,0,6,2,Immediate (0-5 min)
B0003944,BA345,0,Torn Fabric,2025-07-16 03:06:00,2025-07-16 03:06:00,Unspecified Handling Zone,Fragile,0.0,0,0.0,0,3,2,Immediate (0-5 min)
B0003945,EK189,0,Broken Wheel,2025-07-16 15:10:00,2025-07-16 15:10:00,Unspecified Handling Zone,Fragile,0.0,0,0.0,0,15,2,Immediate (0-5 min)
B0003946,BA680,0,Dented Casing,2025-07-16 15:07:00,2025-07-16 15:07:00,Unspecified Handling Zone,Hard Shell,0.0,0,0.0,0,15,2,Immediate (0-5 min)
B0003947,SQ479,0,Broken Wheel,2025-07-16 09:25:00,2025-07-16 09:25:00,Unspecified Handling Zone,Soft Shell,0.0,0,0.0,0,9,2,Immediate (0-5 min)
B0003948,SQ938,0,Missing Handle,2025-07-16 03:48:00,2025-07-16 03:48:00,Unspecified Handling Zone,Hard Shell,0.0,0,0.0,0,3,2,Immediate (0-5 min)
B0003949,BA416,0,Airline Tag Removed,2025-07-16 07:02:00,2025-07-16 07:02:00,Unspecified Handling Zone,Soft Shell,0.0,0,0.0,0,7,2,Immediate (0-5 min)
B0003950,LH176,0,Liquid Damage,2025-07-16 05:44:00,2025-07-16 05:44:00,Unspecified Handling Zone,Soft Shell,0.0,0,0.0,0,5,2,Immediate (0-5 min)
B0003951,LH472,0,Zipper Malfunction,2025-07-16 19:37:00,2025-07-16 19:37:00,Unspecified Handling Zone,Hard Shell,0.0,0,0.0,0,19,2,Immediate (0-5 min)
B0003952,SQ128,0,Cracked Shell,2025-07-16 11:40:00,2025-07-16 11:40:00,Unspecified Handling Zone,Soft Shell,0.0,0,0.0,0,11,2,Immediate (0-5 min)
B0003953,EK270,0,Dented Casing,2025-07-16 19:51:00,2025-07-16 19:51:00,Unspecified Handling Zone,Soft Shell,0.0,0,0.0,0,19,2,Immediate (0-5 min)
B0003954,BA686,0,Scratches/Scuffs,2025-07-16 02:32:00,2025-07-16 02:32:00,Unspecified Handling Zone,Soft Shell,0.0,0,0.0,0,2,2,Immediate (0-5 min)
