Passenger_ID,Bag_Tag_ID,Checkin_Time,Bag_Loaded_on_Aircraft_Time,Flight_Scheduled_Departure_Time,Load_Team_Assigned,Bag_Routing_Status,Bag_Screening_Status,Checkin_Counter_Location,Trolley_Turnaround_Time,Bag_Load_Lead_Time_Minutes,Late_Load_Flag,Calculated_Bag_Load_Lead_Time_Minutes,Calculated_Late_Load_Flag,Departure_Hour,Departure_Day_of_Week,Checkin_to_Load_Duration_Minutes
PAX47645,TAG247532,2025-07-16 13:17:00,2025-07-16 13:58:11,2025-07-16 14:17:00,Team_2,Routed,Cleared,Counter_C,11.68,18.8,0,18.816666666666666,0,14,2,41.18333333333333
PAX18558,TAG714973,2025-07-16 17:10:00,2025-07-16 19:02:05,2025-07-16 19:22:00,Team_1,Routed,Cleared,Counter_C,12.7,19.9,0,19.916666666666668,0,19,2,112.08333333333333
PAX46125,TAG980245,2025-07-16 18:06:00,2025-07-16 20:04:56,2025-07-16 20:24:00,Team_2,Routed,Cleared,Counter_A,17.91,19.06,0,19.066666666666666,0,20,2,118.93333333333334
PAX12247,TAG918946,2025-07-16 11:04:00,2025-07-16 12:15:12,2025-07-16 12:41:00,Team_3,Routed,Cleared,Counter_C,15.91,25.79,0,25.8,0,12,2,71.2
PAX94133,TAG251720,2025-07-16 06:39:00,2025-07-16 07:57:56,2025-07-16 08:17:00,Team_3,Routed,Cleared,Counter_A,13.08,19.05,0,19.066666666666666,0,8,2,78.93333333333334
PAX45626,TAG790271,2025-07-16 20:17:00,2025-07-16 21:28:46,2025-07-16 21:51:00,Team_1,Routed,Cleared,Counter_C,17.74,22.22,0,22.233333333333334,0,21,2,71.76666666666667
PAX24040,TAG352943,2025-07-16 11:42:00,2025-07-16 13:55:56,2025-07-16 14:16:00,Team_3,Routed,Cleared,Counter_C,11.34,20.05,0,20.066666666666666,0,14,2,133.93333333333334
PAX90425,TAG702316,2025-07-16 19:05:00,2025-07-16 21:39:14,2025-07-16 21:58:00,Team_3,Routed,Cleared,Counter_A,18.33,18.75,0,18.766666666666666,0,21,2,154.23333333333332
PAX29542,TAG120520,2025-07-16 14:07:00,2025-07-16 15:41:21,2025-07-16 15:49:00,Team_3,Routed,Cleared,Counter_B,16.15,7.65,1,7.65,1,15,2,94.35
PAX10191,TAG604385,2025-07-16 09:22:00,2025-07-16 10:48:41,2025-07-16 11:11:00,Team_2,Routed,Cleared,Counter_B,12.82,22.31,0,22.316666666666666,0,11,2,86.68333333333334
PAX45643,TAG714667,2025-07-16 08:45:00,2025-07-16 11:16:01,2025-07-16 11:40:00,Team_3,Routed,Cleared,Counter_C,17.77,23.98,0,23.983333333333334,0,11,2,151.01666666666668
PAX83927,TAG474223,2025-07-16 06:00:00,2025-07-16 08:01:28,2025-07-16 08:24:00,Team_1,Routed,Cleared,Counter_B,12.58,22.52,0,22.533333333333335,0,8,2,121.46666666666667
PAX16003,TAG999464,2025-07-16 13:36:00,2025-07-16 15:01:41,2025-07-16 15:22:00,Team_2,Routed,Cleared,Counter_B,6.78,20.32,0,20.316666666666666,0,15,2,85.68333333333334
PAX39829,TAG551750,2025-07-16 20:24:00,2025-07-16 21:40:32,2025-07-16 22:01:00,Team_1,Routed,Cleared,Counter_A,12.53,20.45,0,20.466666666666665,0,22,2,76.53333333333333
PAX63835,TAG146008,2025-07-16 10:01:00,2025-07-16 11:03:34,2025-07-16 11:29:00,Team_1,Routed,Manual Check,Counter_A,6.37,25.43,0,25.433333333333334,0,11,2,62.56666666666667
PAX99254,TAG675215,2025-07-16 17:56:00,2025-07-16 19:23:48,2025-07-16 19:45:00,Team_1,Routed,Cleared,Counter_B,7.91,21.2,0,21.2,0,19,2,87.8
PAX22695,TAG138394,2025-07-16 11:09:00,2025-07-16 12:42:00,2025-07-16 13:00:00,Team_2,Routed,Cleared,Counter_C,10.74,17.98,0,18.0,0,13,2,93.0
PAX87152,TAG571688,2025-07-16 09:06:00,2025-07-16 10:38:50,2025-07-16 11:05:00,Team_1,Routed,Cleared,Counter_A,13.71,26.17,0,26.166666666666668,0,11,2,92.83333333333333
PAX42809,TAG929527,2025-07-16 21:30:00,2025-07-16 22:31:07,2025-07-16 22:47:00,Team_1,Routed,Cleared,Counter_B,11.29,15.88,0,15.883333333333333,0,22,2,61.11666666666667
PAX46317,TAG667358,2025-07-16 08:08:00,2025-07-16 10:24:27,2025-07-16 10:42:00,Team_2,Routed,Cleared,Counter_A,12.13,17.54,0,17.55,0,10,2,136.45
PAX63976,TAG446810,2025-07-16 07:00:00,2025-07-16 07:46:12,2025-07-16 08:05:00,Team_3,Routed,Cleared,Counter_B,12.65,18.79,0,18.8,0,8,2,46.2
PAX10012,TAG547852,2025-07-16 15:19:00,2025-07-16 16:38:14,2025-07-16 16:59:00,Team_3,Routed,Cleared,Counter_A,5.3,20.76,0,20.766666666666666,0,16,2,79.23333333333333
PAX13525,TAG874793,2025-07-16 06:04:00,2025-07-16 08:19:19,2025-07-16 08:40:00,Team_1,Routed,Cleared,Counter_A,18.89,20.68,0,20.683333333333334,0,8,2,135.31666666666666
PAX30572,TAG345597,2025-07-16 03:48:00,2025-07-16 06:24:15,2025-07-16 06:46:00,Team_1,Routed,Cleared,Counter_A,13.82,21.73,0,21.75,0,6,2,156.25
PAX48666,TAG583241,2025-07-16 04:28:00,2025-07-16 06:21:34,2025-07-16 06:42:00,Team_1,Routed,Cleared,Counter_A,8.2,20.43,0,20.433333333333334,0,6,2,113.56666666666666
PAX36760,TAG484452,2025-07-16 13:09:00,2025-07-16 14:38:47,2025-07-16 14:53:00,Team_1,Routed,Cleared,Counter_A,19.14,14.21,1,14.216666666666667,1,14,2,89.78333333333333
PAX72092,TAG496452,2025-07-16 02:32:00,2025-07-16 05:00:18,2025-07-16 05:10:00,Team_3,Routed,Cleared,Counter_B,19.32,9.69,1,9.7,1,5,2,148.3
PAX24224,TAG188947,2025-07-16 07:40:00,2025-07-16 09:54:29,2025-07-16 10:13:00,Team_2,Routed,Cleared,Counter_A,10.76,18.51,0,18.516666666666666,0,10,2,134.48333333333332
PAX31782,TAG379068,2025-07-16 19:37:00,2025-07-16 21:24:42,2025-07-16 21:45:00,Team_3,Routed,Cleared,Counter_C,15.79,20.29,0,20.3,0,21,2,107.7
PAX53260,TAG575062,2025-07-16 09:05:00,2025-07-16 10:34:33,2025-07-16 10:53:00,Team_3,Misrouted,Cleared,Counter_A,17.45,18.44,0,18.45,0,10,2,89.55
PAX68859,TAG545525,2025-07-16 08:08:00,2025-07-16 10:25:44,2025-07-16 10:39:00,Team_2,Routed,Cleared,Counter_B,13.77,13.25,1,13.266666666666667,1,10,2,137.73333333333332
PAX89466,TAG324549,2025-07-16 03:48:00,2025-07-16 04:52:51,2025-07-16 05:12:00,Team_3,Routed,Cleared,Counter_B,6.63,19.13,0,19.15,0,5,2,64.85
PAX21930,TAG709644,2025-07-16 06:42:00,2025-07-16 08:40:54,2025-07-16 08:50:00,Team_1,Routed,Held,Counter_C,7.46,9.09,1,9.1,1,8,2,118.9
PAX79932,TAG998813,2025-07-16 07:05:00,2025-07-16 08:14:28,2025-07-16 08:35:00,Team_3,Routed,Held,Counter_C,5.11,20.52,0,20.533333333333335,0,8,2,69.46666666666667
PAX27723,TAG155398,2025-07-16 20:00:00,2025-07-16 20:50:18,2025-07-16 21:11:00,Team_1,Routed,Cleared,Counter_A,10.31,20.69,0,20.7,0,21,2,50.3
PAX16652,TAG633112,2025-07-16 20:25:00,2025-07-16 22:31:34,2025-07-16 22:56:00,Team_1,Routed,Cleared,Counter_B,5.68,24.43,0,24.433333333333334,0,22,2,126.56666666666666
PAX78822,TAG663679,2025-07-16 04:41:00,2025-07-16 06:58:00,2025-07-16 07:16:00,Team_1,Routed,Cleared,Counter_A,17.09,18.0,0,18.0,0,7,2,137.0
PAX66062,TAG614335,2025-07-16 09:08:00,2025-07-16 10:58:25,2025-07-16 11:08:00,Team_3,Routed,Cleared,Counter_A,15.86,9.58,1,9.583333333333334,1,11,2,110.41666666666667
PAX77889,TAG255002,2025-07-16 17:21:00,2025-07-16 18:49:03,2025-07-16 19:04:00,Team_1,Routed,Cleared,Counter_C,5.07,14.95,1,14.95,1,19,2,88.05
PAX52184,TAG583287,2025-07-16 07:51:00,2025-07-16 10:25:03,2025-07-16 10:43:00,Team_1,Routed,Cleared,Counter_A,19.3,17.94,0,17.95,0,10,2,154.05
PAX11511,TAG917939,2025-07-16 03:54:00,2025-07-16 05:31:25,2025-07-16 05:49:00,Team_3,Routed,Cleared,Counter_A,19.1,17.57,0,17.583333333333332,0,5,2,97.41666666666667
PAX20962,TAG438162,2025-07-16 09:16:00,2025-07-16 10:27:41,2025-07-16 10:48:00,Team_1,Routed,Cleared,Counter_A,7.86,20.32,0,20.316666666666666,0,10,2,71.68333333333334
PAX34958,TAG604134,2025-07-16 06:40:00,2025-07-16 08:06:36,2025-07-16 08:28:00,Team_2,Routed,Cleared,Counter_A,8.81,21.4,0,21.4,0,8,2,86.6
PAX92686,TAG884829,2025-07-16 04:29:00,2025-07-16 05:31:28,2025-07-16 05:46:00,Team_2,Routed,Cleared,Counter_C,15.68,14.52,1,14.533333333333333,1,5,2,62.46666666666667
PAX25093,TAG933292,2025-07-16 20:18:00,2025-07-16 21:23:10,2025-07-16 21:41:00,Team_1,Routed,Cleared,Counter_A,10.0,17.83,0,17.833333333333332,0,21,2,65.16666666666667
PAX81535,TAG952246,2025-07-16 07:41:00,2025-07-16 09:22:44,2025-07-16 09:38:00,Team_2,Routed,Cleared,Counter_B,13.48,15.25,0,15.266666666666667,0,9,2,101.73333333333333
PAX78448,TAG905292,2025-07-16 05:34:00,2025-07-16 06:46:37,2025-07-16 07:09:00,Team_3,Routed,Cleared,Counter_C,18.58,22.37,0,22.383333333333333,0,7,2,72.61666666666666
PAX15565,TAG429372,2025-07-16 16:17:00,2025-07-16 17:10:03,2025-07-16 17:30:00,Team_1,Routed,Cleared,Counter_A,12.38,19.93,0,19.95,0,17,2,53.05
PAX88539,TAG151226,2025-07-16 03:38:00,2025-07-16 05:22:46,2025-07-16 05:42:00,Team_2,Routed,Cleared,Counter_C,15.34,19.23,0,19.233333333333334,0,5,2,104.76666666666667
PAX54759,TAG192996,2025-07-16 15:44:00,2025-07-16 16:22:10,2025-07-16 16:46:00,Team_2,Routed,Cleared,Counter_B,14.34,23.83,0,23.833333333333332,0,16,2,38.166666666666664
PAX83793,TAG228914,2025-07-16 10:47:00,2025-07-16 12:07:24,2025-07-16 12:26:00,Team_1,Routed,Cleared,Counter_B,6.51,18.59,0,18.6,0,12,2,80.4
PAX58439,TAG793448,2025-07-16 04:46:00,2025-07-16 05:59:38,2025-07-16 06:23:00,Team_3,Routed,Cleared,Counter_B,17.12,23.36,0,23.366666666666667,0,6,2,73.63333333333334
PAX15488,TAG679383,2025-07-16 04:04:00,2025-07-16 06:19:14,2025-07-16 06:40:00,Team_1,Routed,Cleared,Counter_B,13.32,20.76,0,20.766666666666666,0,6,2,135.23333333333332
PAX88918,TAG997607,2025-07-16 19:51:00,2025-07-16 22:12:03,2025-07-16 22:29:00,Team_1,Routed,Cleared,Counter_C,7.68,16.95,0,16.95,0,22,2,141.05
PAX93393,TAG997744,2025-07-16 19:46:00,2025-07-16 20:49:46,2025-07-16 21:11:00,Team_1,Routed,Cleared,Counter_A,16.93,21.22,0,21.233333333333334,0,21,2,63.766666666666666
PAX61337,TAG365095,2025-07-16 18:42:00,2025-07-16 20:44:14,2025-07-16 21:07:00,Team_3,Routed,Held,Counter_A,17.93,22.75,0,22.766666666666666,0,21,2,122.23333333333333
PAX44289,TAG755966,2025-07-16 12:20:00,2025-07-16 13:32:03,2025-07-16 13:54:00,Team_2,Routed,Cleared,Counter_B,17.38,21.95,0,21.95,0,13,2,72.05
PAX42638,TAG640712,2025-07-16 08:26:00,2025-07-16 11:09:21,2025-07-16 11:24:00,Team_3,Routed,Cleared,Counter_A,18.3,14.64,1,14.65,1,11,2,163.35
PAX62390,TAG380808,2025-07-16 10:52:00,2025-07-16 11:59:52,2025-07-16 12:09:00,Team_2,Routed,Cleared,Counter_C,12.06,9.12,1,9.133333333333333,1,12,2,67.86666666666666
PAX98854,TAG409488,2025-07-16 09:10:00,2025-07-16 10:10:14,2025-07-16 10:33:00,Team_3,Routed,Cleared,Counter_B,11.35,22.76,0,22.766666666666666,0,10,2,60.233333333333334
PAX63430,TAG412042,2025-07-16 07:02:00,2025-07-16 09:42:11,2025-07-16 10:01:00,Team_3,Routed,Cleared,Counter_A,7.58,18.8,0,18.816666666666666,0,10,2,160.18333333333334
PAX58268,TAG857333,2025-07-16 19:54:00,2025-07-16 21:08:20,2025-07-16 21:27:00,Team_2,Routed,Cleared,Counter_A,10.93,18.66,0,18.666666666666668,0,21,2,74.33333333333333
PAX70550,TAG142759,2025-07-16 14:53:00,2025-07-16 16:57:26,2025-07-16 17:18:00,Team_1,Routed,Cleared,Counter_B,5.63,20.56,0,20.566666666666666,0,17,2,124.43333333333334
PAX58977,TAG894462,2025-07-16 12:39:00,2025-07-16 14:31:45,2025-07-16 14:55:00,Team_1,Routed,Cleared,Counter_C,8.56,23.24,0,23.25,0,14,2,112.75
PAX98572,TAG486974,2025-07-16 14:11:00,2025-07-16 15:17:13,2025-07-16 15:34:00,Team_3,Routed,Cleared,Counter_A,7.9,16.78,0,16.783333333333335,0,15,2,66.21666666666667
PAX97643,TAG188716,2025-07-16 18:49:00,2025-07-16 20:05:06,2025-07-16 20:24:00,Team_2,Routed,Cleared,Counter_C,13.39,18.9,0,18.9,0,20,2,76.1
PAX85459,TAG954297,2025-07-16 19:55:00,2025-07-16 21:13:58,2025-07-16 21:32:00,Team_1,Routed,Cleared,Counter_C,12.2,18.02,0,18.033333333333335,0,21,2,78.96666666666667
PAX24282,TAG486265,2025-07-16 10:03:00,2025-07-16 12:17:48,2025-07-16 12:35:00,Team_2,Routed,Cleared,Counter_B,9.85,17.19,0,17.2,0,12,2,134.8
PAX27596,TAG588303,2025-07-16 03:50:00,2025-07-16 06:19:15,2025-07-16 06:43:00,Team_3,Routed,Cleared,Counter_C,10.65,23.73,0,23.75,0,6,2,149.25
PAX17539,TAG994399,2025-07-16 12:17:00,2025-07-16 13:52:26,2025-07-16 14:15:00,Team_2,Routed,Cleared,Counter_A,12.51,22.56,0,22.566666666666666,0,14,2,95.43333333333334
PAX78971,TAG370235,2025-07-16 21:42:00,2025-07-16 23:13:00,2025-07-16 23:20:00,Team_3,Routed,Cleared,Counter_A,17.34,6.99,1,7.0,1,23,2,91.0
PAX28535,TAG945097,2025-07-16 06:10:00,2025-07-16 07:41:26,2025-07-16 08:05:00,Team_3,Routed,Cleared,Counter_B,9.0,23.57,0,23.566666666666666,0,8,2,91.43333333333334
PAX26223,TAG670821,2025-07-16 05:12:00,2025-07-16 06:31:07,2025-07-16 06:38:00,Team_1,Misrouted,Cleared,Counter_C,14.2,6.87,1,6.883333333333334,1,6,2,79.11666666666666
PAX98969,TAG307607,2025-07-16 18:35:00,2025-07-16 19:50:49,2025-07-16 20:13:00,Team_1,Routed,Cleared,Counter_A,18.54,22.18,0,22.183333333333334,0,20,2,75.81666666666666
PAX63300,TAG996336,2025-07-16 04:09:00,2025-07-16 06:29:35,2025-07-16 06:46:00,Team_3,Routed,Cleared,Counter_C,9.04,16.4,0,16.416666666666668,0,6,2,140.58333333333334
PAX75099,TAG895238,2025-07-16 13:22:00,2025-07-16 15:03:06,2025-07-16 15:24:00,Team_2,Routed,Manual Check,Counter_C,12.58,20.88,0,20.9,0,15,2,101.1
PAX78743,TAG108789,2025-07-16 03:46:00,2025-07-16 05:36:59,2025-07-16 05:58:00,Team_1,Routed,Cleared,Counter_C,5.25,21.0,0,21.016666666666666,0,5,2,110.98333333333333
PAX23991,TAG450841,2025-07-16 15:24:00,2025-07-16 17:46:33,2025-07-16 18:07:00,Team_3,Routed,Cleared,Counter_A,10.41,20.44,0,20.45,0,18,2,142.55
PAX42032,TAG821836,2025-07-16 15:48:00,2025-07-16 16:59:33,2025-07-16 17:21:00,Team_2,Routed,Cleared,Counter_C,11.54,21.44,0,21.45,0,17,2,71.55
PAX47178,TAG963020,2025-07-16 06:56:00,2025-07-16 08:34:12,2025-07-16 08:46:00,Team_3,Routed,Held,Counter_C,11.93,11.79,1,11.8,1,8,2,98.2
PAX38010,TAG510791,2025-07-16 13:42:00,2025-07-16 16:22:51,2025-07-16 16:39:00,Team_1,Routed,Cleared,Counter_A,5.75,16.14,0,16.15,0,16,2,160.85
PAX50793,TAG733016,2025-07-16 06:01:00,2025-07-16 07:33:14,2025-07-16 07:51:00,Team_3,Routed,Cleared,Counter_B,8.79,17.76,0,17.766666666666666,0,7,2,92.23333333333333
PAX24267,TAG665422,2025-07-16 12:06:00,2025-07-16 13:58:25,2025-07-16 14:14:00,Team_2,Routed,Cleared,Counter_A,5.74,15.57,0,15.583333333333334,0,14,2,112.41666666666667
PAX86881,TAG246059,2025-07-16 16:31:00,2025-07-16 17:48:49,2025-07-16 18:12:00,Team_1,Routed,Cleared,Counter_C,5.38,23.17,0,23.183333333333334,0,18,2,77.81666666666666
PAX88900,TAG630424,2025-07-16 07:49:00,2025-07-16 08:43:40,2025-07-16 09:04:00,Team_2,Routed,Cleared,Counter_B,7.07,20.33,0,20.333333333333332,0,9,2,54.666666666666664
PAX20059,TAG196704,2025-07-16 12:15:00,2025-07-16 13:42:47,2025-07-16 13:59:00,Team_3,Routed,Cleared,Counter_B,11.94,16.21,0,16.216666666666665,0,13,2,87.78333333333333
PAX27046,TAG644924,2025-07-16 20:25:00,2025-07-16 22:08:35,2025-07-16 22:26:00,Team_2,Routed,Cleared,Counter_C,5.56,17.41,0,17.416666666666668,0,22,2,103.58333333333333
PAX12785,TAG915811,2025-07-16 13:16:00,2025-07-16 14:51:35,2025-07-16 15:15:00,Team_2,Routed,Cleared,Counter_C,16.5,23.41,0,23.416666666666668,0,15,2,95.58333333333333
PAX16076,TAG644566,2025-07-16 05:18:00,2025-07-16 07:48:49,2025-07-16 08:07:00,Team_1,Routed,Cleared,Counter_A,12.69,18.18,0,18.183333333333334,0,8,2,150.81666666666666
PAX35288,TAG158077,2025-07-16 20:31:00,2025-07-16 21:37:05,2025-07-16 21:56:00,Team_3,Routed,Cleared,Counter_A,7.51,18.91,0,18.916666666666668,0,21,2,66.08333333333333
PAX13574,TAG505048,2025-07-16 07:25:00,2025-07-16 09:20:35,2025-07-16 09:43:00,Team_3,Routed,Cleared,Counter_A,14.7,22.41,0,22.416666666666668,0,9,2,115.58333333333333
PAX23100,TAG284033,2025-07-16 09:49:00,2025-07-16 11:01:37,2025-07-16 11:16:00,Team_2,Routed,Cleared,Counter_C,8.36,14.38,1,14.383333333333333,1,11,2,72.61666666666666
PAX82127,TAG292312,2025-07-16 17:22:00,2025-07-16 18:21:49,2025-07-16 18:36:00,Team_2,Routed,Cleared,Counter_B,15.18,14.18,1,14.183333333333334,1,18,2,59.81666666666667
PAX83580,TAG775441,2025-07-16 07:18:00,2025-07-16 09:23:31,2025-07-16 09:39:00,Team_2,Routed,Cleared,Counter_B,17.97,15.48,0,15.483333333333333,0,9,2,125.51666666666667
PAX15287,TAG221455,2025-07-16 09:49:00,2025-07-16 11:56:30,2025-07-16 12:19:00,Team_3,Routed,Cleared,Counter_B,18.38,22.49,0,22.5,0,12,2,127.5
PAX35437,TAG459251,2025-07-16 13:01:00,2025-07-16 13:52:36,2025-07-16 14:15:00,Team_3,Routed,Cleared,Counter_C,10.97,22.39,0,22.4,0,14,2,51.6
PAX79285,TAG243125,2025-07-16 15:21:00,2025-07-16 17:41:36,2025-07-16 18:02:00,Team_3,Routed,Cleared,Counter_C,11.42,20.39,0,20.4,0,18,2,140.6
PAX26270,TAG155994,2025-07-16 07:06:00,2025-07-16 08:24:34,2025-07-16 08:42:00,Team_1,Routed,Cleared,Counter_C,17.29,17.43,0,17.433333333333334,0,8,2,78.56666666666666
PAX16224,TAG632046,2025-07-16 13:45:00,2025-07-16 16:16:33,2025-07-16 16:36:00,Team_2,Routed,Cleared,Counter_B,16.07,19.44,0,19.45,0,16,2,151.55
PAX85246,TAG290608,2025-07-16 03:43:00,2025-07-16 05:22:28,2025-07-16 05:45:00,Team_3,Misrouted,Manual Check,Counter_A,14.35,22.52,0,22.533333333333335,0,5,2,99.46666666666667
PAX62803,TAG892952,2025-07-16 21:17:00,2025-07-16 23:14:40,2025-07-16 23:39:00,Team_3,Routed,Cleared,Counter_C,7.39,24.33,0,24.333333333333332,0,23,2,117.66666666666667
PAX59265,TAG918433,2025-07-16 12:23:00,2025-07-16 14:38:36,2025-07-16 14:53:00,Team_3,Routed,Cleared,Counter_C,14.74,14.39,1,14.4,1,14,2,135.6
PAX98592,TAG811227,2025-07-16 16:07:00,2025-07-16 18:45:28,2025-07-16 19:05:00,Team_3,Routed,Cleared,Counter_B,6.57,19.52,0,19.533333333333335,0,19,2,158.46666666666667
PAX85927,TAG502756,2025-07-16 21:31:00,2025-07-16 22:55:43,2025-07-16 23:15:00,Team_2,Routed,Cleared,Counter_A,19.96,19.27,0,19.283333333333335,0,23,2,84.71666666666667
PAX75593,TAG424632,2025-07-16 21:37:00,2025-07-16 23:25:28,2025-07-16 23:39:00,Team_1,Routed,Held,Counter_A,11.51,13.52,1,13.533333333333333,1,23,2,108.46666666666667
PAX24202,TAG293938,2025-07-16 11:05:00,2025-07-16 11:54:19,2025-07-16 12:18:00,Team_2,Routed,Cleared,Counter_B,11.9,23.67,0,23.683333333333334,0,12,2,49.31666666666667
PAX83913,TAG687043,2025-07-16 03:47:00,2025-07-16 06:15:42,2025-07-16 06:26:00,Team_3,Routed,Cleared,Counter_B,18.59,10.3,1,10.3,1,6,2,148.7
PAX30316,TAG517326,2025-07-16 06:57:00,2025-07-16 08:09:30,2025-07-16 08:29:00,Team_1,Routed,Manual Check,Counter_C,10.68,19.49,0,19.5,0,8,2,72.5
PAX67932,TAG282362,2025-07-16 10:18:00,2025-07-16 11:00:34,2025-07-16 11:19:00,Team_1,Routed,Manual Check,Counter_C,13.31,18.42,0,18.433333333333334,0,11,2,42.56666666666667
PAX89525,TAG331103,2025-07-16 14:05:00,2025-07-16 15:22:39,2025-07-16 15:42:00,Team_3,Routed,Held,Counter_A,8.37,19.34,0,19.35,0,15,2,77.65
PAX78184,TAG245251,2025-07-16 20:15:00,2025-07-16 22:32:31,2025-07-16 22:48:00,Team_2,Routed,Cleared,Counter_A,16.65,15.48,0,15.483333333333333,0,22,2,137.51666666666668
PAX55178,TAG527265,2025-07-16 07:04:00,2025-07-16 07:50:40,2025-07-16 08:09:00,Team_2,Routed,Cleared,Counter_B,5.27,18.33,0,18.333333333333332,0,8,2,46.666666666666664
PAX13924,TAG675932,2025-07-16 07:56:00,2025-07-16 09:09:10,2025-07-16 09:25:00,Team_3,Routed,Cleared,Counter_A,14.14,15.83,0,15.833333333333334,0,9,2,73.16666666666667
PAX66904,TAG793023,2025-07-16 10:12:00,2025-07-16 12:45:21,2025-07-16 13:05:00,Team_2,Routed,Cleared,Counter_B,19.23,19.64,0,19.65,0,13,2,153.35
PAX63336,TAG760972,2025-07-16 06:10:00,2025-07-16 07:36:22,2025-07-16 07:59:00,Team_2,Routed,Cleared,Counter_B,11.06,22.63,0,22.633333333333333,0,7,2,86.36666666666666
PAX22878,TAG804655,2025-07-16 08:03:00,2025-07-16 09:27:56,2025-07-16 09:49:00,Team_3,Routed,Cleared,Counter_B,9.6,21.05,0,21.066666666666666,0,9,2,84.93333333333334
PAX25753,TAG364168,2025-07-16 10:03:00,2025-07-16 11:32:29,2025-07-16 11:49:00,Team_1,Routed,Cleared,Counter_C,16.28,16.5,0,16.516666666666666,0,11,2,89.48333333333333
PAX50729,TAG991041,2025-07-16 19:26:00,2025-07-16 21:01:48,2025-07-16 21:17:00,Team_1,Routed,Cleared,Counter_A,10.96,15.2,0,15.2,0,21,2,95.8
PAX72707,TAG888878,2025-07-16 09:05:00,2025-07-16 11:44:05,2025-07-16 12:00:00,Team_2,Routed,Held,Counter_C,7.02,15.91,0,15.916666666666666,0,12,2,159.08333333333334
PAX61206,TAG508196,2025-07-16 05:56:00,2025-07-16 06:45:47,2025-07-16 07:03:00,Team_2,Routed,Manual Check,Counter_C,13.6,17.22,0,17.216666666666665,0,7,2,49.78333333333333
PAX36484,TAG178702,2025-07-16 06:36:00,2025-07-16 07:26:22,2025-07-16 07:42:00,Team_1,Routed,Cleared,Counter_A,14.8,15.63,0,15.633333333333333,0,7,2,50.36666666666667
PAX18679,TAG493416,2025-07-16 18:42:00,2025-07-16 20:42:37,2025-07-16 21:03:00,Team_2,Routed,Cleared,Counter_C,13.69,20.38,0,20.383333333333333,0,21,2,120.61666666666666
PAX89499,TAG176716,2025-07-16 12:45:00,2025-07-16 14:41:48,2025-07-16 15:03:00,Team_3,Routed,Cleared,Counter_C,8.3,21.19,0,21.2,0,15,2,116.8
PAX35676,TAG710756,2025-07-16 16:57:00,2025-07-16 19:21:21,2025-07-16 19:41:00,Team_3,Routed,Cleared,Counter_B,18.98,19.65,0,19.65,0,19,2,144.35
PAX38902,TAG768470,2025-07-16 11:42:00,2025-07-16 12:57:10,2025-07-16 13:17:00,Team_2,Routed,Cleared,Counter_C,8.98,19.82,0,19.833333333333332,0,13,2,75.16666666666667
PAX46896,TAG509718,2025-07-16 08:48:00,2025-07-16 09:40:05,2025-07-16 10:03:00,Team_1,Routed,Cleared,Counter_C,12.93,22.91,0,22.916666666666668,0,10,2,52.083333333333336
PAX62850,TAG900028,2025-07-16 17:21:00,2025-07-16 18:21:17,2025-07-16 18:42:00,Team_1,Routed,Cleared,Counter_C,18.37,20.7,0,20.716666666666665,0,18,2,60.28333333333333
PAX22067,TAG882094,2025-07-16 18:06:00,2025-07-16 20:22:30,2025-07-16 20:46:00,Team_2,Routed,Cleared,Counter_A,14.0,23.49,0,23.5,0,20,2,136.5
PAX31098,TAG692887,2025-07-16 05:31:00,2025-07-16 07:32:28,2025-07-16 07:49:00,Team_3,Routed,Cleared,Counter_C,13.08,16.53,0,16.533333333333335,0,7,2,121.46666666666667
PAX79931,TAG375564,2025-07-16 06:03:00,2025-07-16 06:44:22,2025-07-16 07:12:00,Team_1,Routed,Cleared,Counter_A,15.95,27.62,0,27.633333333333333,0,7,2,41.36666666666667
PAX51182,TAG475263,2025-07-16 07:21:00,2025-07-16 09:53:44,2025-07-16 10:12:00,Team_1,Routed,Manual Check,Counter_B,13.83,18.27,0,18.266666666666666,0,10,2,152.73333333333332
PAX81393,TAG182995,2025-07-16 16:09:00,2025-07-16 18:39:06,2025-07-16 19:00:00,Team_1,Routed,Manual Check,Counter_C,8.85,20.89,0,20.9,0,19,2,150.1
PAX23324,TAG182412,2025-07-16 07:40:00,2025-07-16 09:38:39,2025-07-16 10:00:00,Team_2,Routed,Cleared,Counter_A,7.72,21.34,0,21.35,0,10,2,118.65
PAX77278,TAG802160,2025-07-16 12:45:00,2025-07-16 14:57:21,2025-07-16 15:08:00,Team_2,Routed,Cleared,Counter_B,13.51,10.65,1,10.65,1,15,2,132.35
PAX25894,TAG299635,2025-07-16 09:19:00,2025-07-16 11:16:20,2025-07-16 11:28:00,Team_2,Routed,Cleared,Counter_B,12.14,11.66,1,11.666666666666666,1,11,2,117.33333333333333
PAX44681,TAG721338,2025-07-16 04:26:00,2025-07-16 06:28:43,2025-07-16 06:46:00,Team_2,Misrouted,Held,Counter_A,6.56,17.28,0,17.283333333333335,0,6,2,122.71666666666667
PAX28461,TAG514804,2025-07-16 13:25:00,2025-07-16 14:09:33,2025-07-16 14:32:00,Team_2,Routed,Cleared,Counter_B,6.07,22.44,0,22.45,0,14,2,44.55
